,label,accuracy,confidence,response_time,contribution
0,n01494475,1,0.7620370388031006,0.9920913664400176,0.7620370388031006
1,n01491361,1,0.9507799744606018,1.0064445650986285,0.9507799744606018
2,n01443537,0,0.0,0.9903889450672368,0.0
3,n01494475,1,0.9229653477668762,1.0061748687034564,0.9229653477668762
4,n01484850,1,0.939793050289154,0.9894738257789,0.939793050289154
5,n01484850,0,0.0,1.0082944062076102,0.0
6,n01491361,1,0.9207842946052551,1.0042869551547173,0.9207842946052551
7,n01443537,1,0.9022742509841919,0.9802717167609826,0.9022742509841919
8,n01443537,1,0.844376802444458,0.9981256808512069,0.844376802444458
9,n01484850,1,0.9395254850387573,0.9899772312847412,0.9395254850387573
10,n01491361,1,0.5751498937606812,0.9866798196079266,0.5751498937606812
11,n01443537,1,0.7474461793899536,0.9931429619357499,0.7474461793899536
12,n01491361,0,0.0,1.0010429447977711,0.0
13,n01484850,1,0.5812007188796997,0.9772619264523597,0.5812007188796997
14,n01491361,0,0.0,0.9921171241025561,0.8447725176811218
15,n01484850,1,0.8765677809715271,0.9829829159848966,0.8765677809715271
16,n01440764,1,0.8288263082504272,1.0118672035240717,0.8288263082504272
17,n01491361,1,0.9306226968765259,1.0066179740234653,0.9306226968765259
18,n01484850,1,0.8855240345001221,1.000627287375615,0.8855240345001221
19,n01491361,1,0.4185198247432709,1.0114656440883352,0.4185198247432709
20,n01443537,1,0.9179895520210266,0.9917475589572947,0.9179895520210266
21,n01440764,0,0.0,0.9969733641691703,0.898158848285675
22,n01494475,1,0.7322264313697815,0.9965906520950293,0.7322264313697815
23,n01443537,1,0.8932068943977356,1.0028208519738149,0.8932068943977356
24,n01494475,1,0.9259073138237,0.9711822459674119,0.9259073138237
25,n01491361,1,0.9207842946052551,0.9862093516613935,0.9207842946052551
26,n01484850,1,0.4726008176803589,0.9791874757935825,0.4726008176803589
27,n01494475,1,0.75128573179245,1.0164524805702806,0.75128573179245
28,n01494475,1,0.8048734664916992,0.9957758932261707,0.8048734664916992
29,n01494475,1,0.9354402422904968,0.9832007700892657,0.9354402422904968
30,n01491361,1,0.7878036499023438,0.988680519959291,0.7878036499023438
31,n01440764,1,0.9453166127204895,0.8347495469867905,0.9453166127204895
32,n01443537,1,0.9299321174621582,0.983319101162989,0.9299321174621582
33,n01484850,1,0.9177709221839905,1.0080993580757087,0.9177709221839905
34,n01484850,1,0.9377375245094299,1.0007373736957847,0.9377375245094299
35,n01494475,1,0.9623609781265259,1.0070543648646935,0.9623609781265259
36,n01440764,1,0.7603161931037903,1.003576611185116,0.7603161931037903
37,n01484850,1,0.9443458318710327,0.9896497516753626,0.9443458318710327
38,n01484850,1,0.6319422125816345,0.9699115527525454,0.6319422125816345
39,n01440764,1,0.9675877094268799,0.9968269769570638,0.9675877094268799
40,n01484850,0,0.0,0.9821211996447874,0.44407325983047485
41,n01440764,1,0.916094958782196,0.9831305861333937,0.916094958782196
42,n01484850,1,0.8403042554855347,1.0104195428473501,0.8403042554855347
43,n01443537,0,0.0,0.9903803500006199,0.0
44,n01443537,1,0.9719217419624329,1.0102872386824122,0.9719217419624329
45,n01484850,1,0.9560706615447998,1.0074392476756737,0.9560706615447998
46,n01484850,1,0.9590458273887634,1.0035394950804573,0.9590458273887634
47,n01443537,1,0.9879534244537354,1.0133896780925915,0.9879534244537354
48,n01443537,1,0.9819321632385254,0.9788455673691147,0.9819321632385254
49,n01494475,1,0.5766980051994324,0.9806076983541769,0.5766980051994324
50,n01491361,1,0.3109899163246155,1.0150384166600284,0.4701157808303833
51,n01491361,1,0.33698123693466187,0.9821104811856571,0.33698123693466187
52,n01443537,1,0.9819069504737854,0.9954574648236614,0.9819069504737854
53,n01484850,1,0.8357369899749756,0.994991483113427,0.8357369899749756
54,n01440764,1,0.8510826826095581,1.0152813184922829,0.8510826826095581
55,n01484850,1,0.9398784637451172,0.988109225501529,0.9398784637451172
