,label,accuracy,confidence,response_time,contribution
0,n01491361,1,0.6041382551193237,0.1864202136575418,0.6041382551193237
1,n01491361,0,0.0,0.20532321024835712,0.373963862657547
2,n01443537,1,0.8026192784309387,0.19034246593594498,0.8026192784309387
3,n01484850,0,0.0,0.1869189548988166,0.0
4,n01491361,1,0.6179624795913696,0.19126852098907016,0.6179624795913696
5,n01440764,1,0.9519620537757874,0.18949460247654204,0.9519620537757874
6,n01491361,1,0.45378589630126953,0.1940572180033473,0.45378589630126953
7,n01491361,1,0.5489530563354492,0.18206203284500044,0.5489530563354492
8,n01494475,1,0.35701820254325867,0.19037965161090625,0.35701820254325867
9,n01443537,1,0.9040494561195374,0.14976737849354727,0.9040494561195374
10,n01491361,1,0.8521813154220581,0.17937316979454668,0.8521813154220581
11,n01491361,1,0.8351024389266968,0.19333957418485653,0.8351024389266968
12,n01484850,1,0.9164267182350159,0.17296297266582822,0.9164267182350159
13,n01491361,0,0.0,0.17658550862502745,0.0
14,n01443537,1,0.7812572717666626,0.18991340332478307,0.7812572717666626
15,n01440764,0,0.0,0.1771610403705993,0.7906873822212219
16,n01494475,0,0.0,0.20434073768934927,0.0
17,n01443537,1,0.9114920496940613,0.18385102432037576,0.9114920496940613
18,n01494475,1,0.9727659225463867,0.1895852418364505,0.9727659225463867
19,n01491361,1,0.6952283978462219,0.19439216544423105,0.6952283978462219
20,n01484850,0,0.0,0.17996656820769794,0.0
21,n01494475,1,0.4951624274253845,0.19024689009618018,0.4951624274253845
22,n01494475,1,0.7063086628913879,0.19369379184635935,0.7063086628913879
23,n01494475,1,0.34773364663124084,0.17803676982476746,0.34773364663124084
24,n01491361,0,0.0,0.18060280711864402,0.0
25,n01440764,1,0.9173163175582886,0.17899656961679206,0.9173163175582886
26,n01443537,1,0.8254507780075073,0.2009564788033539,0.8254507780075073
27,n01484850,1,0.6592711806297302,0.17834340135563168,0.6592711806297302
28,n01484850,1,0.655731737613678,0.16887637460026328,0.655731737613678
29,n01494475,1,0.9523304104804993,0.20969089015327413,0.9523304104804993
30,n01440764,1,0.9349467754364014,0.18278482382140743,0.9349467754364014
31,n01484850,1,0.5818333029747009,0.1800884951168829,0.5818333029747009
32,n01484850,1,0.49815455079078674,0.18365146105240074,0.49815455079078674
33,n01440764,1,0.7173416018486023,0.19794743973907292,0.7173416018486023
34,n01484850,0,0.0,0.17710622086809985,0.0
35,n01440764,1,0.9455030560493469,0.18920623163387984,0.9455030560493469
36,n01484850,1,0.659531831741333,0.17223792125577875,0.659531831741333
37,n01443537,0,0.0,0.19325818700609665,0.4921064078807831
38,n01491361,1,0.9397844672203064,0.20443998291345655,0.9397844672203064
39,n01440764,1,0.4442618787288666,0.20402839446398408,0.4442618787288666
40,n01491361,0,0.0,0.19251855043911364,0.5683569312095642
41,n01494475,1,0.5202494859695435,0.19552583599419668,0.5202494859695435
42,n01484850,1,0.569989800453186,0.17964287839425805,0.569989800453186
43,n01484850,0,0.0,0.19018999508987322,0.0
44,n01494475,1,0.5337687134742737,0.17803571566181156,0.5337687134742737
45,n01484850,1,0.5276017189025879,0.1810115002439838,0.5276017189025879
46,n01443537,0,0.0,0.18349090427699766,0.3714672923088074
47,n01494475,0,0.0,0.18516177378616652,0.0
48,n01443537,1,0.9788321256637573,0.17468026681503213,0.9788321256637573
49,n01491361,1,0.7127548456192017,0.17843598025097243,0.7127548456192017
50,n01484850,1,0.9083418846130371,0.1919506057328972,0.9083418846130371
51,n01494475,1,0.7826471924781799,0.18934726940949947,0.7826471924781799
52,n01440764,1,0.9569382667541504,0.188788706572274,0.9569382667541504
53,n01494475,0,0.0,0.17386190607018265,0.0
54,n01443537,0,0.0,0.19364520502572882,0.0
55,n01443537,1,0.8204633593559265,0.18830657552491023,0.8204633593559265
56,n01443537,1,0.9390313029289246,0.1660386202467468,0.9390313029289246
57,n01494475,1,0.7585078477859497,0.17289858228248217,0.7585078477859497
58,n01443537,1,0.87177973985672,0.18481211848563436,0.87177973985672
59,n01440764,1,0.9868661761283875,0.17273898299358428,0.9868661761283875
60,n01440764,1,0.9777345061302185,0.1875270153287569,0.9777345061302185
61,n01443537,1,0.9211145639419556,0.186968065878218,0.9211145639419556
62,n01494475,1,0.8293609023094177,0.18821937508724876,0.8293609023094177
63,n01484850,1,0.7619213461875916,0.17716279287869183,0.7619213461875916
64,n01484850,1,0.7330518364906311,0.21590001852989277,0.7330518364906311
65,n01484850,1,0.3523810803890228,0.19479873155119481,0.0
66,n01443537,1,0.7419089674949646,0.19234830063194291,0.7419089674949646
67,n01440764,1,0.9710148572921753,0.19053485610208562,0.9710148572921753
68,n01484850,0,0.0,0.20585955004435344,0.0
69,n01494475,0,0.0,0.19327963573759413,0.0
70,n01443537,1,0.7751214504241943,0.1896356313676306,0.7751214504241943
71,n01443537,1,0.703785240650177,0.20065599212722296,0.703785240650177
72,n01491361,1,0.9146969318389893,0.18239081489599784,0.9146969318389893
73,n01494475,0,0.0,0.17625111617052072,0.0
74,n01484850,1,0.5180742144584656,0.19179483541895118,0.5180742144584656
75,n01484850,1,0.6699814796447754,0.18950952466921575,0.6699814796447754
76,n01491361,0,0.0,0.2615318225963323,0.7347641587257385
77,n01443537,0,0.0,0.1848999131032047,0.3714672923088074
78,n01440764,1,0.8808353543281555,0.180453528510393,0.8808353543281555
79,n01440764,1,0.9566209316253662,0.16371081767400092,0.9566209316253662
80,n01491361,0,0.0,0.18738804122728225,0.0
81,n01440764,1,0.9146724343299866,0.17916825326731664,0.9146724343299866
