,label,accuracy,confidence,response_time,contribution
0,n01443537,1,0.8250232338905334,0.03977795494036076,0.8250232338905334
1,n01491361,1,0.959045946598053,0.02949076472128869,0.959045946598053
2,n01494475,1,0.7878612279891968,0.03378802166567711,0.7878612279891968
3,n01443537,1,0.9441965222358704,0.01587223041040053,0.9441965222358704
4,n01440764,1,0.7594475150108337,0.07523694546016704,0.7594475150108337
5,n01491361,1,0.45044225454330444,0.045684361489557006,0.45044225454330444
6,n01484850,1,0.8849422931671143,0.04438906301180158,0.8849422931671143
7,n01494475,1,0.3853278160095215,0.05169239193212165,0.3853278160095215
8,n01491361,1,0.9169646501541138,0.03563562435912297,0.9169646501541138
9,n01491361,1,0.43648603558540344,0.05327668567621087,0.43648603558540344
10,n01443537,1,0.8505764007568359,0.03000336474559065,0.8505764007568359
11,n01491361,0,0.0,0.05801791043249997,0.0
12,n01440764,1,0.9515870213508606,0.036116591172061625,0.9515870213508606
13,n01491361,0,0.0,0.042499747435609365,0.5744196772575378
14,n01440764,1,0.6786137819290161,0.02624212431494545,0.6786137819290161
15,n01484850,0,0.0,0.03918165459023177,0.0
16,n01491361,1,0.9503848552703857,0.01598488205152742,0.9503848552703857
17,n01440764,1,0.3998258113861084,0.04253723324759407,0.3998258113861084
18,n01443537,1,0.9824732542037964,0.03822663824086249,0.9824732542037964
19,n01440764,1,0.9916471242904663,0.036898126728994333,0.9916471242904663
20,n01443537,1,0.49787136912345886,0.04096310475385315,0.49787136912345886
21,n01484850,0,0.0,0.02622085399037978,0.0
22,n01491361,1,0.918006956577301,0.061326196905673216,0.918006956577301
23,n01443537,1,0.592730700969696,0.025203854691361587,0.592730700969696
24,n01443537,1,0.7944992184638977,0.01538991928100585,0.7944992184638977
25,n01491361,0,0.0,0.04432417128363796,0.0
26,n01491361,1,0.4179892838001251,0.03165180419883495,0.4179892838001251
27,n01440764,0,0.0,0.02741668287140702,0.0
28,n01443537,0,0.0,0.030614924673968282,0.0
29,n01443537,1,0.9841850996017456,0.047615982170500316,0.9841850996017456
30,n01443537,1,0.9367573857307434,0.026786651805006743,0.9367573857307434
31,n01494475,1,0.9778593182563782,0.05812308986506478,0.9778593182563782
32,n01440764,1,0.9360727071762085,0.04537413715046959,0.9360727071762085
33,n01440764,1,0.9041649103164673,0.01538991928100585,0.9041649103164673
34,n01443537,1,0.9079045653343201,0.06431083334473058,0.9079045653343201
35,n01491361,1,0.511206328868866,0.031005371167031004,0.511206328868866
36,n01484850,0,0.0,0.05306293861897011,0.0
37,n01484850,1,0.6982353925704956,0.15182809645166304,0.6982353925704956
38,n01443537,1,0.9747319221496582,0.03838295860260069,0.9747319221496582
39,n01484850,0,0.0,0.03784015680564773,0.0
40,n01494475,0,0.0,0.044863965283162804,0.0
41,n01491361,1,0.9207760691642761,0.022820086551770417,0.9207760691642761
42,n01494475,1,0.49727538228034973,0.0289708644428755,0.0
43,n01491361,0,0.0,0.04815634197591179,0.0
44,n01494475,1,0.34143367409706116,0.03411240878322604,0.0
45,n01484850,1,0.9666308164596558,0.02416858945052509,0.9666308164596558
46,n01491361,1,0.9421944618225098,0.04712460011737298,0.9421944618225098
47,n01440764,1,0.5151676535606384,0.036089646769829904,0.5151676535606384
48,n01494475,0,0.0,0.03338116973053064,0.0
49,n01494475,1,0.9832597970962524,0.02723793080359821,0.9832597970962524
50,n01443537,1,0.970885157585144,0.018912333972695275,0.970885157585144
51,n01443537,1,0.9547458291053772,0.03864149638797367,0.9547458291053772
52,n01491361,1,0.7287716865539551,0.03703564500124339,0.0
53,n01484850,0,0.0,0.07280684838500083,0.0
54,n01443537,1,0.9934443235397339,0.03835243576123359,0.9934443235397339
55,n01443537,1,0.980131208896637,0.03394459492074131,0.980131208896637
56,n01494475,1,0.9764226675033569,0.03925986723722292,0.9764226675033569
57,n01440764,1,0.7687554955482483,0.03525325426780562,0.7687554955482483
58,n01440764,1,0.7393922209739685,0.03564732206535514,0.7393922209739685
59,n01491361,1,0.9382250308990479,0.021196823287394605,0.9382250308990479
60,n01440764,1,0.9222769737243652,0.040314145489147094,0.9222769737243652
61,n01494475,1,0.9835422039031982,0.0582764980657073,0.9835422039031982
62,n01484850,1,0.8434235453605652,0.039696506067877536,0.8434235453605652
63,n01494475,0,0.0,0.04202113947970402,0.0
64,n01491361,0,0.0,0.03843021044002727,0.0
65,n01491361,1,0.5128495693206787,0.04196587375675249,0.5128495693206787
66,n01440764,1,0.9380075335502625,0.023164838418554205,0.9380075335502625
67,n01491361,1,0.9672297835350037,0.03651140979482281,0.9672297835350037
68,n01440764,1,0.9672255516052246,0.05234658256061407,0.9672255516052246
69,n01491361,1,0.9072186350822449,0.03857130573220677,0.9072186350822449
70,n01440764,1,0.9551010727882385,0.02115026861006849,0.9551010727882385
71,n01443537,1,0.9181914329528809,0.02803590854251537,0.9181914329528809
72,n01494475,0,0.0,0.024167278226480085,0.0
73,n01491361,1,0.9309895634651184,0.050222122885738824,0.9309895634651184
74,n01440764,1,0.5183127522468567,0.028979443282894556,0.0
75,n01443537,1,0.4617598354816437,0.039751911123324275,0.4617598354816437
76,n01443537,1,0.9711171388626099,0.053559670042278025,0.9711171388626099
