,label,accuracy,confidence,response_time,contribution
0,n01494475,1,0.9853273630142212,0.38698288924656143,0.9853273630142212
1,n01440764,1,0.8986902236938477,0.42720817647366294,0.8986902236938477
2,n01443537,1,0.9891374707221985,0.40325837115394686,0.9891374707221985
3,n01484850,1,0.9657657146453857,0.40025074326726356,0.9657657146453857
4,n01484850,1,0.9815499782562256,0.4203810296403191,0.9815499782562256
5,n01443537,0,0.0,0.4043539798968505,0.0
6,n01443537,1,0.7631267309188843,0.41676439609539756,0.7631267309188843
7,n01443537,1,0.9970037341117859,0.40537179697441744,0.9970037341117859
8,n01440764,1,0.9997079968452454,0.4263532265070854,0.9997079968452454
9,n01443537,1,0.9999430179595947,0.4190809160516261,0.9999430179595947
10,n01440764,1,0.9996485710144043,0.38946037488986657,0.9996485710144043
11,n01494475,1,0.9270557761192322,0.4323236858663972,0.9270557761192322
12,n01494475,1,0.5397095680236816,0.4023262453586908,0.5397095680236816
13,n01491361,1,0.9462165236473083,0.4293384771926522,0.9462165236473083
14,n01443537,0,0.0,0.5127521207304077,0.0
15,n01494475,1,0.9838573932647705,0.4026197294072174,0.9838573932647705
16,n01484850,1,0.9654749035835266,0.39521306183426935,0.9654749035835266
17,n01484850,0,0.0,0.4257798614607989,0.831899881362915
18,n01491361,1,0.8425658941268921,0.4388258813070476,0.8425658941268921
19,n01443537,1,0.9998946189880371,0.3873041160234408,0.9998946189880371
20,n01443537,1,0.8306092619895935,0.3875838189384517,0.8306092619895935
21,n01484850,0,0.0,0.4269201850164162,0.0
22,n01491361,1,0.5004618167877197,0.4424423277596661,0.5004618167877197
23,n01443537,1,0.9997828602790833,0.40401900234423016,0.9997828602790833
24,n01491361,1,0.8960224390029907,0.4507800435436541,0.8960224390029907
25,n01440764,1,0.9999357461929321,0.4105046226345593,0.9999357461929321
26,n01440764,1,0.976726770401001,0.4259829115812564,0.976726770401001
27,n01484850,1,0.9987422823905945,0.4190613669759815,0.9987422823905945
28,n01484850,1,0.9449062347412109,0.4044782186226265,0.9449062347412109
29,n01491361,0,0.0,0.41091199257474276,0.0
30,n01494475,0,0.0,0.42396162355756584,0.0
31,n01494475,1,0.9921109676361084,0.41872788828995816,0.9921109676361084
32,n01484850,0,0.0,0.42009255607599544,0.7561362981796265
33,n01484850,1,0.6585963368415833,0.4157324241691403,0.6585963368415833
34,n01494475,1,0.9940356016159058,0.2701303097491614,0.9940356016159058
35,n01443537,1,0.9993715882301331,0.44450272610007807,0.9993715882301331
36,n01443537,1,0.999640703201294,0.4167772039022239,0.999640703201294
37,n01440764,0,0.0,0.39049011105023745,0.9946959614753723
38,n01494475,0,0.0,0.43148865692497573,0.0
39,n01443537,1,0.9986039996147156,0.41213462748290214,0.9986039996147156
40,n01494475,1,0.9950934648513794,0.42167869026365906,0.9950934648513794
