,label,accuracy,confidence,response_time,contribution
0,n01494475,1,0.6141493320465088,0.55500959927804,0.6141493320465088
1,n01443537,1,0.9961645603179932,0.5652692533314938,0.9961645603179932
2,n01440764,1,0.9181939363479614,0.5931910908558788,0.9181939363479614
3,n01484850,1,0.8734380006790161,0.586441793679874,0.8734380006790161
4,n01440764,1,0.9415746331214905,0.5730118264709874,0.9415746331214905
5,n01491361,1,0.9785802364349365,0.5772789390570937,0.9785802364349365
6,n01484850,1,0.8931857943534851,0.5634028378294217,0.8931857943534851
7,n01440764,1,0.967240035533905,0.5928170984686177,0.967240035533905
8,n01440764,1,0.950452983379364,0.5914081458763184,0.950452983379364
9,n01494475,1,0.9265649914741516,0.5578420878252853,0.9265649914741516
10,n01440764,0,0.0,0.5872668866575608,0.0
11,n01494475,1,0.9785918593406677,0.5667647953459436,0.9785918593406677
12,n01484850,1,0.9152371287345886,0.5550817298265243,0.9152371287345886
13,n01484850,1,0.8915895819664001,0.5768254690732552,0.8915895819664001
14,n01484850,1,0.7804279923439026,0.5969728019626084,0.7804279923439026
