start_time,end_time,response_time,service_name,inference,model_name,label,image_id,file_name
1731615028.8046627,1731615029.7960384,0.9913756847381592,inference_service,,EfficientNetV2L,n01582220,26114,n01582220_26114
1731615029.7989955,1731615030.2338874,0.434891939163208,inference_service,n01582220_0.6943635940551758,EfficientNetV2L,n01582220,35923,n01582220_35923
1731615030.405276,1731615030.9154975,0.5102214813232422,inference_service,n01582220_0.7225443720817566,EfficientNetV2L,n01582220,7114,n01582220_7114
1731615031.206119,1731615031.7128448,0.5067257881164551,inference_service,,EfficientNetV2L,n01582220,1809,n01582220_1809
1731615031.9941618,1731615032.5068028,0.5126409530639648,inference_service,n01582220_0.8037595152854919,EfficientNetV2L,n01582220,6866,n01582220_6866
1731615032.782463,1731615033.290397,0.5079338550567627,inference_service,n01582220_0.7042847871780396,EfficientNetV2L,n01582220,6276,n01582220_6276
1731615033.5962567,1731615034.1031814,0.5069246292114258,inference_service,n01582220_0.42162713408470154,EfficientNetV2L,n01582220,517,n01582220_517
1731615034.4052756,1731615034.9128957,0.507620096206665,inference_service,n01582220_0.5693719983100891,EfficientNetV2L,n01582220,4895,n01582220_4895
1731615035.2102642,1731615035.7222197,0.5119552612304688,inference_service,,EfficientNetV2L,n01582220,4950,n01582220_4950
1731615035.9943025,1731615036.504359,0.510056734085083,inference_service,n01582220_0.792398989200592,EfficientNetV2L,n01582220,25333,n01582220_25333
1731615036.7877104,1731615037.298773,0.5110626220703125,inference_service,n01582220_0.49105972051620483,EfficientNetV2L,n01582220,5768,n01582220_5768
1731615037.602092,1731615038.1119957,0.5099036693572998,inference_service,n01582220_0.530651330947876,EfficientNetV2L,n01582220,359,n01582220_359
1731615038.4008036,1731615038.9127548,0.511951208114624,inference_service,,EfficientNetV2L,n01582220,6980,n01582220_6980
1731615039.189308,1731615039.697336,0.5080280303955078,inference_service,,EfficientNetV2L,n01582220,32562,n01582220_32562
1731615039.99778,1731615040.499375,0.5015952587127686,inference_service,,EfficientNetV2L,n01582220,34111,n01582220_34111
1731615040.804665,1731615041.313026,0.5083606243133545,inference_service,n01582220_0.8597517609596252,EfficientNetV2L,n01582220,11503,n01582220_11503
1731615041.602531,1731615042.117562,0.515031099319458,inference_service,,EfficientNetV2L,n01582220,4777,n01582220_4777
1731615042.4081442,1731615042.9137957,0.5056512355804443,inference_service,,EfficientNetV2L,n01582220,1287,n01582220_1287
1731615043.215798,1731615043.7274468,0.5116488933563232,inference_service,n01582220_0.8064964413642883,EfficientNetV2L,n01582220,2905,n01582220_2905
1731615044.0051506,1731615044.521679,0.5165283679962158,inference_service,,EfficientNetV2L,n01582220,33893,n01582220_33893
1731615044.789482,1731615045.296171,0.5066890716552734,inference_service,,EfficientNetV2L,n01582220,11320,n01582220_11320
1731615045.6049857,1731615046.1100323,0.5050466060638428,inference_service,,EfficientNetV2L,n01582220,9200,n01582220_9200
1731615046.406419,1731615046.9151094,0.508690357208252,inference_service,n01582220_0.5339236259460449,EfficientNetV2L,n01582220,11073,n01582220_11073
1731615047.1947873,1731615047.697781,0.5029940605163574,inference_service,,EfficientNetV2L,n01582220,4885,n01582220_4885
1731615048.0073743,1731615048.5184484,0.5110738277435303,inference_service,n01582220_0.6194249987602234,EfficientNetV2L,n01582220,5044,n01582220_5044
1731615048.7893283,1731615049.2986133,0.5092849731445312,inference_service,,EfficientNetV2L,n01582220,6876,n01582220_6876
1731615049.6086843,1731615050.126394,0.517709493637085,inference_service,,EfficientNetV2L,n01582220,210,n01582220_210
1731615050.408919,1731615050.9136388,0.5047194957733154,inference_service,n01582220_0.6655263900756836,EfficientNetV2L,n01582220,2239,n01582220_2239
1731615051.213159,1731615051.7214377,0.5082783699035645,inference_service,n01582220_0.6201542615890503,EfficientNetV2L,n01582220,6453,n01582220_6453
1731615051.9976785,1731615052.4990845,0.501406192779541,inference_service,n01582220_0.7949864268302917,EfficientNetV2L,n01582220,3192,n01582220_3192
1731615052.796702,1731615053.2994757,0.5027735233306885,inference_service,n01582220_0.7825478911399841,EfficientNetV2L,n01582220,3885,n01582220_3885
1731615053.6102133,1731615054.117987,0.5077736377716064,inference_service,,EfficientNetV2L,n01582220,4562,n01582220_4562
1731615054.4118173,1731615054.9179156,0.5060982704162598,inference_service,n01582220_0.8028374910354614,EfficientNetV2L,n01582220,10651,n01582220_10651
1731615055.215979,1731615055.7286932,0.512714147567749,inference_service,n01582220_0.6055583357810974,EfficientNetV2L,n01582220,6240,n01582220_6240
1731615056.0128934,1731615056.5247128,0.5118193626403809,inference_service,,EfficientNetV2L,n01582220,352,n01582220_352
1731615056.9253705,1731615057.432602,0.5072314739227295,inference_service,,EfficientNetV2L,n01582220,1568,n01582220_1568
1731615057.5978675,1731615058.1012151,0.503347635269165,inference_service,n01582220_0.847025454044342,EfficientNetV2L,n01582220,17648,ILSVRC2012_val_00017648_n01582220
1731615058.4259229,1731615058.9315288,0.505605936050415,inference_service,,EfficientNetV2L,n01582220,11041,n01582220_11041
1731615059.225682,1731615059.7342503,0.508568286895752,inference_service,,EfficientNetV2L,n01582220,2365,n01582220_2365
1731615060.0206106,1731615060.530778,0.5101673603057861,inference_service,,EfficientNetV2L,n01582220,5931,n01582220_5931
1731615060.80962,1731615061.315353,0.5057327747344971,inference_service,,EfficientNetV2L,n01582220,1798,n01582220_1798
1731615061.6194243,1731615062.1323736,0.5129492282867432,inference_service,,EfficientNetV2L,n01582220,500,n01582220_500
1731615062.4210937,1731615062.9318795,0.5107858180999756,inference_service,n01582220_0.5611165165901184,EfficientNetV2L,n01582220,13036,n01582220_13036
1731615063.206491,1731615063.7145827,0.5080916881561279,inference_service,,EfficientNetV2L,n01582220,34628,n01582220_34628
1731615064.010505,1731615064.5138235,0.5033187866210938,inference_service,,EfficientNetV2L,n01582220,4053,n01582220_4053
1731615064.8078997,1731615065.3166392,0.5087394714355469,inference_service,,EfficientNetV2L,n01582220,3195,n01582220_3195
1731615065.6159685,1731615066.123366,0.5073974132537842,inference_service,,EfficientNetV2L,n01582220,8843,n01582220_8843
1731615066.421171,1731615066.9292276,0.508056640625,inference_service,n01582220_0.6222855448722839,EfficientNetV2L,n01582220,704,n01582220_704
1731615067.219967,1731615067.7287023,0.5087358951568604,inference_service,n01582220_0.702617347240448,EfficientNetV2L,n01582220,37294,n01582220_37294
1731615068.0285048,1731615068.5373795,0.5088748931884766,inference_service,,EfficientNetV2L,n01582220,3205,n01582220_3205
1731615068.815065,1731615069.3206296,0.5055646896362305,inference_service,,EfficientNetV2L,n01582220,5660,n01582220_5660
1731615069.613456,1731615070.126541,0.513084888458252,inference_service,n01582220_0.806686282157898,EfficientNetV2L,n01582220,1665,n01582220_1665
1731615070.425548,1731615070.9369054,0.511357307434082,inference_service,,EfficientNetV2L,n01582220,7513,n01582220_7513
1731615071.2201765,1731615071.7281144,0.5079379081726074,inference_service,n01582220_0.5003909468650818,EfficientNetV2L,n01582220,6039,n01582220_6039
1731615072.0128992,1731615072.520264,0.5073647499084473,inference_service,,EfficientNetV2L,n01582220,11238,n01582220_11238
1731615072.8165913,1731615073.3281672,0.5115759372711182,inference_service,,EfficientNetV2L,n01582220,4371,n01582220_4371
1731615073.6145246,1731615074.122718,0.5081934928894043,inference_service,,EfficientNetV2L,n01582220,6460,n01582220_6460
1731615074.4355714,1731615074.9474638,0.5118923187255859,inference_service,,EfficientNetV2L,n01582220,2987,n01582220_2987
1731615075.2273097,1731615075.7356124,0.5083029270172119,inference_service,n01582220_0.637631356716156,EfficientNetV2L,n01582220,4127,n01582220_4127
1731615076.0250225,1731615076.5352447,0.5102224349975586,inference_service,n01582220_0.6293937563896179,EfficientNetV2L,n01582220,797,n01582220_797
1731615076.8164446,1731615077.319673,0.5032284259796143,inference_service,,EfficientNetV2L,n01582220,337,n01582220_337
1731615077.6310349,1731615078.135687,0.5046522617340088,inference_service,,EfficientNetV2L,n01582220,3659,n01582220_3659
1731615078.4290292,1731615078.937291,0.5082614421844482,inference_service,,EfficientNetV2L,n01582220,4830,n01582220_4830
1731615079.2272427,1731615079.733706,0.5064632892608643,inference_service,n01582220_0.6587778925895691,EfficientNetV2L,n01582220,5813,n01582220_5813
1731615080.0313492,1731615080.5353873,0.5040380954742432,inference_service,,EfficientNetV2L,n01582220,6382,n01582220_6382
1731615080.8209002,1731615081.334217,0.5133168697357178,inference_service,n01582220_0.6503856182098389,EfficientNetV2L,n01582220,3492,n01582220_3492
1731615081.632497,1731615082.1405938,0.5080966949462891,inference_service,n01582220_0.7022923231124878,EfficientNetV2L,n01582220,5268,n01582220_5268
1731615082.4347725,1731615082.9416811,0.5069088935852051,inference_service,n01582220_0.5359170436859131,EfficientNetV2L,n01582220,7231,ILSVRC2012_val_00007231_n01582220
1731615083.237504,1731615083.7488945,0.5113904476165771,inference_service,n01582220_0.7210115790367126,EfficientNetV2L,n01582220,2545,n01582220_2545
1731615084.028038,1731615084.5371852,0.5091471672058105,inference_service,n01582220_0.7518410086631775,EfficientNetV2L,n01582220,1491,n01582220_1491
1731615084.8133142,1731615085.3220766,0.5087623596191406,inference_service,n01582220_0.7757319211959839,EfficientNetV2L,n01582220,8961,n01582220_8961
1731615085.62681,1731615086.1329572,0.5061471462249756,inference_service,n01582220_0.7228665947914124,EfficientNetV2L,n01582220,1556,n01582220_1556
1731615086.4360764,1731615086.9440894,0.5080130100250244,inference_service,,EfficientNetV2L,n01582220,1794,n01582220_1794
1731615087.4065535,1731615087.911004,0.5044503211975098,inference_service,,EfficientNetV2L,n01582220,7023,n01582220_7023
1731615088.0426266,1731615088.5477738,0.5051472187042236,inference_service,,EfficientNetV2L,n01582220,484,n01582220_484
1731615088.8273113,1731615089.3415546,0.5142433643341064,inference_service,,EfficientNetV2L,n01582220,9186,n01582220_9186
1731615089.6350057,1731615090.1356556,0.5006499290466309,inference_service,n01582220_0.7508384585380554,EfficientNetV2L,n01582220,1548,n01582220_1548
1731615090.4463673,1731615090.9580145,0.5116472244262695,inference_service,n01582220_0.8402411341667175,EfficientNetV2L,n01582220,997,n01582220_997
1731615091.2339778,1731615091.7465672,0.5125894546508789,inference_service,n01582220_0.5065096020698547,EfficientNetV2L,n01582220,14709,n01582220_14709
1731615092.041024,1731615092.551419,0.5103950500488281,inference_service,,EfficientNetV2L,n01582220,4976,n01582220_4976
1731615092.8422372,1731615093.349543,0.5073060989379883,inference_service,n01582220_0.6398338079452515,EfficientNetV2L,n01582220,24147,n01582220_24147
1731615093.6384604,1731615094.1466172,0.5081567764282227,inference_service,n01582220_0.6746796369552612,EfficientNetV2L,n01582220,5854,n01582220_5854
1731615094.4445791,1731615094.9566774,0.5120983123779297,inference_service,n01582220_0.5988262295722961,EfficientNetV2L,n01582220,5572,n01582220_5572
1731615095.2224028,1731615095.7341623,0.5117595195770264,inference_service,n01582220_0.6535467505455017,EfficientNetV2L,n01582220,5567,n01582220_5567
1731615096.0431304,1731615096.5504837,0.5073533058166504,inference_service,,EfficientNetV2L,n01582220,8726,n01582220_8726
1731615096.8303075,1731615097.3371706,0.5068628787994385,inference_service,n01582220_0.6070207357406616,EfficientNetV2L,n01582220,4210,n01582220_4210
1731615097.7185123,1731615098.2248042,0.5062918663024902,inference_service,n01582220_0.6595838069915771,EfficientNetV2L,n01582220,24044,ILSVRC2012_val_00024044_n01582220
1731615098.4440742,1731615098.9502475,0.5061733722686768,inference_service,,EfficientNetV2L,n01582220,5623,n01582220_5623
1731615099.254128,1731615099.763208,0.5090799331665039,inference_service,n01582220_0.7516685724258423,EfficientNetV2L,n01582220,9027,n01582220_9027
1731615100.043592,1731615100.5570884,0.5134963989257812,inference_service,n01582220_0.3914693593978882,EfficientNetV2L,n01582220,5103,n01582220_5103
1731615100.8384604,1731615101.3480668,0.5096063613891602,inference_service,n01582220_0.7370352149009705,EfficientNetV2L,n01582220,8818,n01582220_8818
1731615101.649333,1731615102.159121,0.5097880363464355,inference_service,,EfficientNetV2L,n01582220,2622,n01582220_2622
1731615102.4515655,1731615102.961157,0.5095913410186768,inference_service,n01582220_0.8645555377006531,EfficientNetV2L,n01582220,6143,n01582220_6143
1731615103.244421,1731615103.752164,0.5077431201934814,inference_service,n01582220_0.3884044885635376,EfficientNetV2L,n01582220,6565,n01582220_6565
1731615104.0435832,1731615104.5542305,0.5106472969055176,inference_service,,EfficientNetV2L,n01582220,35661,n01582220_35661
1731615104.839647,1731615105.3437903,0.504143476486206,inference_service,n01582220_0.5387102365493774,EfficientNetV2L,n01582220,9707,n01582220_9707
1731615105.6636975,1731615106.1698425,0.5061447620391846,inference_service,,EfficientNetV2L,n01582220,6831,n01582220_6831
1731615106.4544263,1731615106.9592645,0.5048379898071289,inference_service,n01582220_0.4697454571723938,EfficientNetV2L,n01582220,2928,n01582220_2928
1731615107.2550635,1731615107.7556708,0.5006072521209717,inference_service,,EfficientNetV2L,n01582220,5803,n01582220_5803
1731615108.052739,1731615108.5594077,0.5066688060760498,inference_service,n01582220_0.8131961822509766,EfficientNetV2L,n01582220,5051,n01582220_5051
1731615108.8445292,1731615109.3534982,0.5089690685272217,inference_service,n01582220_0.7884705662727356,EfficientNetV2L,n01582220,10072,n01582220_10072
1731615109.6594236,1731615110.16228,0.5028564929962158,inference_service,,EfficientNetV2L,n01582220,4708,n01582220_4708
1731615110.4480245,1731615110.9490378,0.5010135173797607,inference_service,,EfficientNetV2L,n01582220,10052,n01582220_10052
1731615111.259414,1731615111.7658672,0.506453275680542,inference_service,,EfficientNetV2L,n01582220,288,n01582220_288
1731615112.0614438,1731615112.5634596,0.5020158290863037,inference_service,,EfficientNetV2L,n01582220,23521,n01582220_23521
1731615112.8438237,1731615113.342321,0.4984972476959228,inference_service,n01582220_0.7013683915138245,EfficientNetV2L,n01582220,3999,n01582220_3999
1731615113.65027,1731615114.1563056,0.506035566329956,inference_service,,EfficientNetV2L,n01582220,10375,n01582220_10375
1731615114.4566157,1731615114.9622772,0.5056614875793457,inference_service,n01582220_0.31764447689056396,EfficientNetV2L,n01582220,25707,n01582220_25707
1731615115.259066,1731615115.763166,0.5041000843048096,inference_service,,EfficientNetV2L,n01582220,9336,n01582220_9336
