start_time,end_time,response_time,service_name,inference,model_name,label,image_id,file_name
1731574750.0938597,1731574750.4286284,0.3347687721252441,inference_service,n01582220_0.9999547004699707,VGG16,n01582220,26114,n01582220_26114
1731574751.4672897,1731574751.7425106,0.2752208709716797,inference_service,n01582220_0.9982317090034485,VGG16,n01582220,35923,n01582220_35923
1731574752.8511064,1731574753.112693,0.2615866661071777,inference_service,n01582220_0.9997507929801941,VGG16,n01582220,7114,n01582220_7114
1731574754.2674818,1731574754.566402,0.2989201545715332,inference_service,n01582220_0.9999481439590454,VGG16,n01582220,1809,n01582220_1809
1731574755.6473937,1731574756.0305936,0.38319993019104,inference_service,n01582220_0.9997163414955139,VGG16,n01582220,6866,n01582220_6866
1731574757.063692,1731574757.3050497,0.2413578033447265,inference_service,n01582220_0.9995135068893433,VGG16,n01582220,6276,n01582220_6276
1731574758.464563,1731574758.7785528,0.3139901161193847,inference_service,n01582220_0.9997934699058533,VGG16,n01582220,517,n01582220_517
1731574759.859811,1731574760.159785,0.2999739646911621,inference_service,n01582220_0.7587333917617798,VGG16,n01582220,4895,n01582220_4895
1731574761.2747598,1731574761.568275,0.2935152053833008,inference_service,n01537544_0.9811659455299377,VGG16,n01582220,4950,n01582220_4950
1731574762.6640384,1731574762.9093883,0.2453498840332031,inference_service,n01582220_0.9982327222824097,VGG16,n01582220,25333,n01582220_25333
1731574764.0563738,1731574764.309662,0.2532880306243896,inference_service,n01582220_0.9924342632293701,VGG16,n01582220,5768,n01582220_5768
1731574765.468263,1731574765.8459194,0.3776564598083496,inference_service,n01582220_0.407757967710495_n02018207_0.41733255982398987,VGG16,n01582220,359,n01582220_359
1731574766.8743737,1731574767.207427,0.3330533504486084,inference_service,n01582220_0.9589512348175049,VGG16,n01582220,6980,n01582220_6980
1731574768.268443,1731574768.5185862,0.2501428127288818,inference_service,n01582220_0.9959414601325989,VGG16,n01582220,32562,n01582220_32562
1731574769.6782649,1731574770.1019144,0.4236495494842529,inference_service,n01582220_0.9951813817024231,VGG16,n01582220,34111,n01582220_34111
1731574771.0655928,1731574771.3819935,0.3164007663726806,inference_service,n01582220_0.9999983310699463,VGG16,n01582220,11503,n01582220_11503
1731574772.4503284,1731574772.722988,0.2726595401763916,inference_service,n01582220_0.9245127439498901,VGG16,n01582220,4777,n01582220_4777
1731574773.8703482,1731574774.1949832,0.3246350288391113,inference_service,n01582220_0.900942325592041,VGG16,n01582220,1287,n01582220_1287
1731574775.2534363,1731574775.5024977,0.2490613460540771,inference_service,n01582220_0.9846354722976685,VGG16,n01582220,2905,n01582220_2905
1731574776.6538622,1731574776.9864173,0.3325550556182861,inference_service,n01582220_0.9994354844093323,VGG16,n01582220,33893,n01582220_33893
1731574778.0461607,1731574778.2976916,0.2515308856964111,inference_service,n01582220_0.9923471212387085,VGG16,n01582220,11320,n01582220_11320
1731574779.482483,1731574779.769838,0.2873551845550537,inference_service,n01582220_0.36701229214668274_n01795545_0.46233484148979187,VGG16,n01582220,9200,n01582220_9200
1731574780.8861384,1731574781.173731,0.2875928878784179,inference_service,n01582220_0.4586692750453949,VGG16,n01582220,11073,n01582220_11073
1731574782.285009,1731574782.6271172,0.3421082496643066,inference_service,,VGG16,n01582220,4885,n01582220_4885
1731574783.6901724,1731574783.9863715,0.296199083328247,inference_service,n01582220_0.9729909896850586,VGG16,n01582220,5044,n01582220_5044
1731574785.081808,1731574785.4112723,0.3294644355773926,inference_service,n01582220_0.9997739195823669,VGG16,n01582220,6876,n01582220_6876
1731574786.4732645,1731574786.7412956,0.2680311203002929,inference_service,n01582220_0.9459284543991089,VGG16,n01582220,210,n01582220_210
1731574787.8681078,1731574788.1124816,0.2443737983703613,inference_service,n01582220_0.9999979734420776,VGG16,n01582220,2239,n01582220_2239
1731574789.2629952,1731574789.590731,0.3277356624603271,inference_service,,VGG16,n01582220,6453,n01582220_6453
1731574790.6762683,1731574790.9813333,0.3050649166107178,inference_service,n01580077_0.9884993433952332,VGG16,n01582220,3192,n01582220_3192
1731574792.080595,1731574792.5165336,0.4359385967254638,inference_service,n01582220_0.9967330694198608,VGG16,n01582220,3885,n01582220_3885
1731574793.4932337,1731574793.793997,0.3007633686065674,inference_service,,VGG16,n01582220,4562,n01582220_4562
1731574794.883776,1731574795.2973993,0.4136233329772949,inference_service,n01582220_0.9999958276748657,VGG16,n01582220,10651,n01582220_10651
1731574796.2897818,1731574796.6451814,0.3553996086120605,inference_service,n01582220_0.8341772556304932,VGG16,n01582220,6240,n01582220_6240
1731574797.6789784,1731574797.930186,0.2512075901031494,inference_service,n01582220_0.6266961693763733,VGG16,n01582220,352,n01582220_352
1731574799.069265,1731574799.3420389,0.2727739810943603,inference_service,n01582220_0.9998581409454346,VGG16,n01582220,1568,n01582220_1568
1731574800.447082,1731574800.7851837,0.3381016254425049,inference_service,,VGG16,n01582220,17648,ILSVRC2012_val_00017648_n01582220
1731574801.886201,1731574802.1295702,0.2433693408966064,inference_service,n01582220_0.8581222891807556,VGG16,n01582220,11041,n01582220_11041
1731574803.2903595,1731574803.6135504,0.323190689086914,inference_service,n01582220_0.9763453602790833,VGG16,n01582220,2365,n01582220_2365
1731574804.6720438,1731574804.953972,0.2819280624389648,inference_service,,VGG16,n01582220,5931,n01582220_5931
1731574806.076763,1731574806.3747065,0.2979435920715332,inference_service,n01582220_0.9969417452812195,VGG16,n01582220,1798,n01582220_1798
1731574807.5702405,1731574807.92699,0.3567495346069336,inference_service,n01582220_0.9803378582000732,VGG16,n01582220,500,n01582220_500
1731574808.880256,1731574809.1679194,0.287663459777832,inference_service,n01582220_0.9915509223937988,VGG16,n01582220,13036,n01582220_13036
1731574810.2800255,1731574810.5737555,0.2937302589416504,inference_service,n01582220_0.9919224977493286,VGG16,n01582220,34628,n01582220_34628
1731574811.6624784,1731574811.9425962,0.2801177501678467,inference_service,n01582220_0.9935571551322937,VGG16,n01582220,4053,n01582220_4053
1731574813.07603,1731574813.4006915,0.3246614933013916,inference_service,n01582220_0.9997084736824036,VGG16,n01582220,3195,n01582220_3195
1731574814.479973,1731574814.893639,0.4136662483215332,inference_service,n01582220_0.988366425037384,VGG16,n01582220,8843,n01582220_8843
1731574815.867791,1731574816.1187336,0.2509427070617676,inference_service,n01582220_0.5423182249069214,VGG16,n01582220,704,n01582220_704
1731574817.2491982,1731574817.6412108,0.3920125961303711,inference_service,n01582220_0.9975922703742981,VGG16,n01582220,37294,n01582220_37294
1731574818.6906135,1731574819.0021498,0.3115363121032715,inference_service,n01582220_0.9768428802490234,VGG16,n01582220,3205,n01582220_3205
1731574820.0622532,1731574820.3244655,0.2622122764587402,inference_service,n01582220_0.9997557997703552,VGG16,n01582220,5660,n01582220_5660
1731574821.4690692,1731574821.7138257,0.2447564601898193,inference_service,n01582220_0.9889737367630005,VGG16,n01582220,1665,n01582220_1665
1731574822.8855784,1731574823.130893,0.2453145980834961,inference_service,,VGG16,n01582220,7513,n01582220_7513
1731574824.302361,1731574824.7860212,0.4836602210998535,inference_service,n01582220_0.9004674553871155,VGG16,n01582220,6039,n01582220_6039
1731574825.712225,1731574826.0412636,0.3290386199951172,inference_service,,VGG16,n01582220,11238,n01582220_11238
1731574827.1002648,1731574827.4020405,0.3017756938934326,inference_service,n01582220_0.5462385416030884,VGG16,n01582220,4371,n01582220_4371
1731574828.4711435,1731574828.79658,0.3254365921020508,inference_service,n01582220_0.8791869878768921,VGG16,n01582220,6460,n01582220_6460
1731574829.9095278,1731574830.2551465,0.345618724822998,inference_service,n01582220_0.6573600172996521,VGG16,n01582220,2987,n01582220_2987
1731574831.2956808,1731574831.612712,0.3170311450958252,inference_service,n01582220_0.986199140548706,VGG16,n01582220,4127,n01582220_4127
1731574832.6798856,1731574832.969117,0.2892313003540039,inference_service,n01582220_0.9921061992645264,VGG16,n01582220,797,n01582220_797
1731574834.0751636,1731574834.3611896,0.2860260009765625,inference_service,n01806567_0.5575640797615051,VGG16,n01582220,337,n01582220_337
1731574835.5018475,1731574835.789642,0.2877943515777588,inference_service,n01582220_0.9999345541000366,VGG16,n01582220,3659,n01582220_3659
1731574836.8877532,1731574837.1939354,0.3061821460723877,inference_service,n01582220_0.6799771785736084,VGG16,n01582220,4830,n01582220_4830
1731574838.298862,1731574838.645304,0.3464419841766357,inference_service,n01582220_0.9998034834861755,VGG16,n01582220,5813,n01582220_5813
1731574839.708785,1731574840.1012824,0.3924973011016845,inference_service,n01582220_0.9993876218795776,VGG16,n01582220,6382,n01582220_6382
1731574841.105917,1731574841.3513858,0.2454688549041748,inference_service,n01560419_0.5302481055259705,VGG16,n01582220,3492,n01582220_3492
1731574842.506209,1731574842.8430846,0.3368759155273437,inference_service,n01582220_0.779870331287384,VGG16,n01582220,5268,n01582220_5268
1731574843.8975308,1731574844.190923,0.2933921813964844,inference_service,n01582220_0.9411853551864624,VGG16,n01582220,7231,ILSVRC2012_val_00007231_n01582220
1731574845.2827938,1731574845.547151,0.2643575668334961,inference_service,n01582220_0.9990206956863403,VGG16,n01582220,2545,n01582220_2545
1731574846.6959307,1731574847.065532,0.3696012496948242,inference_service,n01582220_0.9966651797294617,VGG16,n01582220,1491,n01582220_1491
1731574848.0750756,1731574848.425938,0.3508625030517578,inference_service,n01582220_0.9835167527198792,VGG16,n01582220,8961,n01582220_8961
1731574849.510924,1731574849.8095348,0.2986106872558594,inference_service,n01582220_0.4216163456439972_n02500267_0.3535269796848297,VGG16,n01582220,1556,n01582220_1556
1731574850.912555,1731574851.1987011,0.2861461639404297,inference_service,n01582220_0.9994743466377258,VGG16,n01582220,1794,n01582220_1794
1731574852.3082457,1731574852.629979,0.3217332363128662,inference_service,n01582220_0.8814038038253784,VGG16,n01582220,7023,n01582220_7023
1731574853.7037015,1731574854.0705032,0.3668015003204345,inference_service,,VGG16,n01582220,484,n01582220_484
1731574855.1120172,1731574855.3804352,0.2684180736541748,inference_service,n04404412_0.3244350850582123,VGG16,n01582220,9186,n01582220_9186
1731574856.481279,1731574856.742849,0.2615702152252197,inference_service,n01582220_0.989512026309967,VGG16,n01582220,1548,n01582220_1548
1731574857.8985715,1731574858.1707494,0.2721776962280273,inference_service,n01582220_0.9985798597335815,VGG16,n01582220,997,n01582220_997
1731574859.293509,1731574859.6536827,0.3601737022399902,inference_service,,VGG16,n01582220,14709,n01582220_14709
