start_time,end_time,response_time,service_name,inference,model_name,label,image_id,file_name
1731574750.1087737,1731574751.4765038,1.3677301406860352,inference_service,n01582220_0.9497088193893433,InceptionResNetV2,n01582220,26114,n01582220_26114
1731574751.482871,1731574752.4697027,0.9868316650390624,inference_service,n01582220_0.9389867186546326,InceptionResNetV2,n01582220,35923,n01582220_35923
1731574752.8516238,1731574753.8483891,0.9967653751373292,inference_service,n01582220_0.916060209274292,InceptionResNetV2,n01582220,7114,n01582220_7114
1731574754.2776904,1731574755.2760196,0.9983291625976562,inference_service,n01582220_0.9137359857559204,InceptionResNetV2,n01582220,1809,n01582220_1809
1731574755.6493745,1731574756.6485293,0.999154806137085,inference_service,n01582220_0.9268614649772644,InceptionResNetV2,n01582220,6866,n01582220_6866
1731574757.0791993,1731574758.07915,0.999950647354126,inference_service,n01582220_0.9304604530334473,InceptionResNetV2,n01582220,6276,n01582220_6276
1731574758.4716475,1731574759.4689507,0.9973030090332032,inference_service,n01582220_0.9606693387031555,InceptionResNetV2,n01582220,517,n01582220_517
1731574759.8478005,1731574760.8446665,0.99686598777771,inference_service,n01582220_0.9085620641708374,InceptionResNetV2,n01582220,4895,n01582220_4895
1731574761.2701905,1731574762.2686164,0.9984259605407716,inference_service,n01582220_0.44083958864212036,InceptionResNetV2,n01582220,4950,n01582220_4950
1731574762.669052,1731574763.6612835,0.9922313690185548,inference_service,n01582220_0.9227967262268066,InceptionResNetV2,n01582220,25333,n01582220_25333
1731574764.058054,1731574765.0597458,1.001691818237305,inference_service,n01582220_0.9402981996536255,InceptionResNetV2,n01582220,5768,n01582220_5768
1731574765.4645207,1731574766.460399,0.9958779811859132,inference_service,n01582220_0.4019310772418976_n01795545_0.455341637134552,InceptionResNetV2,n01582220,359,n01582220_359
1731574766.869542,1731574767.8591683,0.98962664604187,inference_service,n01582220_0.9323450922966003,InceptionResNetV2,n01582220,6980,n01582220_6980
1731574768.283355,1731574769.2744796,0.9911246299743652,inference_service,n01582220_0.9348751902580261,InceptionResNetV2,n01582220,32562,n01582220_32562
1731574769.6613097,1731574770.661083,0.9997735023498536,inference_service,n01582220_0.9423978924751282,InceptionResNetV2,n01582220,34111,n01582220_34111
1731574771.0549195,1731574772.052132,0.9972124099731444,inference_service,n01582220_0.9285590648651123,InceptionResNetV2,n01582220,11503,n01582220_11503
1731574772.437397,1731574773.4326625,0.9952654838562012,inference_service,n01582220_0.9169514179229736,InceptionResNetV2,n01582220,4777,n01582220_4777
1731574773.86829,1731574774.856583,0.9882931709289552,inference_service,n01582220_0.9267128109931946,InceptionResNetV2,n01582220,1287,n01582220_1287
1731574775.265127,1731574776.2563667,0.9912397861480712,inference_service,n01582220_0.9341506361961365,InceptionResNetV2,n01582220,2905,n01582220_2905
1731574776.6688423,1731574777.6685612,0.9997189044952391,inference_service,n01582220_0.9170374274253845,InceptionResNetV2,n01582220,33893,n01582220_33893
1731574778.0605557,1731574779.060212,0.9996564388275146,inference_service,n01582220_0.9291139245033264,InceptionResNetV2,n01582220,11320,n01582220_11320
1731574779.4727175,1731574780.472854,1.000136375427246,inference_service,n01582220_0.9413136839866638,InceptionResNetV2,n01582220,9200,n01582220_9200
1731574780.8764837,1731574781.8769844,1.0005006790161133,inference_service,n01582220_0.9371371269226074,InceptionResNetV2,n01582220,11073,n01582220_11073
1731574782.271308,1731574783.2688918,0.9975838661193848,inference_service,n02445715_0.580012321472168,InceptionResNetV2,n01582220,4885,n01582220_4885
1731574783.669994,1731574784.6645544,0.994560480117798,inference_service,n01582220_0.9219197630882263,InceptionResNetV2,n01582220,5044,n01582220_5044
1731574785.0676172,1731574786.057026,0.9894087314605712,inference_service,n01582220_0.9502586722373962,InceptionResNetV2,n01582220,6876,n01582220_6876
1731574786.4782236,1731574787.4671445,0.9889209270477296,inference_service,n01582220_0.9447470307350159,InceptionResNetV2,n01582220,210,n01582220_210
1731574787.8749144,1731574788.8763754,1.0014610290527344,inference_service,n01582220_0.9480180740356445,InceptionResNetV2,n01582220,2239,n01582220_2239
1731574789.2638144,1731574790.2641523,1.000337839126587,inference_service,n01582220_0.8634275794029236,InceptionResNetV2,n01582220,6453,n01582220_6453
1731574790.6799192,1731574791.683685,1.0037658214569092,inference_service,n01582220_0.920665442943573,InceptionResNetV2,n01582220,3192,n01582220_3192
1731574792.080732,1731574793.0762982,0.9955663681030272,inference_service,n01582220_0.9216722249984741,InceptionResNetV2,n01582220,3885,n01582220_3885
1731574793.486392,1731574794.4842908,0.997898817062378,inference_service,n01582220_0.9568832516670227,InceptionResNetV2,n01582220,4562,n01582220_4562
1731574794.8698037,1731574795.864836,0.9950323104858398,inference_service,n01582220_0.9321445226669312,InceptionResNetV2,n01582220,10651,n01582220_10651
1731574796.2837925,1731574797.2804997,0.9967072010040284,inference_service,n01582220_0.954338550567627,InceptionResNetV2,n01582220,6240,n01582220_6240
1731574797.6878412,1731574798.6758797,0.9880385398864746,inference_service,n01582220_0.9461761116981506,InceptionResNetV2,n01582220,352,n01582220_352
1731574799.087221,1731574800.0885708,1.001350164413452,inference_service,n01582220_0.9208228588104248,InceptionResNetV2,n01582220,1568,n01582220_1568
1731574800.4616623,1731574801.460753,0.9990906715393066,inference_service,n01582220_0.8210082054138184,InceptionResNetV2,n01582220,17648,ILSVRC2012_val_00017648_n01582220
1731574801.894101,1731574802.896709,1.002608060836792,inference_service,n01582220_0.9478123188018799,InceptionResNetV2,n01582220,11041,n01582220_11041
1731574803.2845094,1731574804.2852137,1.000704288482666,inference_service,n01582220_0.9521846771240234,InceptionResNetV2,n01582220,2365,n01582220_2365
1731574804.662429,1731574805.6566255,0.9941964149475098,inference_service,n01582220_0.37523165345191956,InceptionResNetV2,n01582220,5931,n01582220_5931
1731574806.0625322,1731574807.0645392,1.002007007598877,inference_service,n01582220_0.9470084309577942,InceptionResNetV2,n01582220,1798,n01582220_1798
1731574807.5659077,1731574808.685393,1.11948561668396,inference_service,n01582220_0.9418321847915649,InceptionResNetV2,n01582220,500,n01582220_500
1731574808.8741467,1731574809.862887,0.9887399673461914,inference_service,n01582220_0.9158793091773987,InceptionResNetV2,n01582220,13036,n01582220_13036
1731574810.2776706,1731574811.276095,0.9984240531921388,inference_service,n01582220_0.944068968296051,InceptionResNetV2,n01582220,34628,n01582220_34628
1731574811.6768942,1731574812.673146,0.9962518215179444,inference_service,n01582220_0.9167367815971375,InceptionResNetV2,n01582220,4053,n01582220_4053
1731574813.076756,1731574814.0761914,0.9994354248046876,inference_service,n01582220_0.9121770262718201,InceptionResNetV2,n01582220,3195,n01582220_3195
1731574814.480114,1731574815.473693,0.9935789108276368,inference_service,n01582220_0.9214474558830261,InceptionResNetV2,n01582220,8843,n01582220_8843
1731574815.8794932,1731574816.8850107,1.0055174827575684,inference_service,n01582220_0.9251562356948853,InceptionResNetV2,n01582220,704,n01582220_704
1731574817.2474594,1731574818.2444248,0.9969654083251952,inference_service,n01582220_0.9194887280464172,InceptionResNetV2,n01582220,37294,n01582220_37294
1731574818.676534,1731574819.6691334,0.9925994873046876,inference_service,n01582220_0.9447969198226929,InceptionResNetV2,n01582220,3205,n01582220_3205
1731574820.071025,1731574821.062323,0.9912981986999512,inference_service,n01582220_0.9436793327331543,InceptionResNetV2,n01582220,5660,n01582220_5660
1731574821.4836712,1731574822.4709032,0.987231969833374,inference_service,n01582220_0.9443843364715576,InceptionResNetV2,n01582220,1665,n01582220_1665
1731574822.8951392,1731574823.8934193,0.9982800483703612,inference_service,n01582220_0.8231555819511414,InceptionResNetV2,n01582220,7513,n01582220_7513
1731574824.3006926,1731574825.3000138,0.999321222305298,inference_service,n01582220_0.9786328673362732,InceptionResNetV2,n01582220,6039,n01582220_6039
1731574825.7065308,1731574826.7080069,1.0014760494232178,inference_service,n01582220_0.9742205739021301,InceptionResNetV2,n01582220,11238,n01582220_11238
1731574827.111576,1731574828.1126304,1.001054286956787,inference_service,n01582220_0.7154651284217834,InceptionResNetV2,n01582220,4371,n01582220_4371
1731574828.459984,1731574829.456843,0.9968588352203368,inference_service,n01582220_0.9490025043487549,InceptionResNetV2,n01582220,6460,n01582220_6460
1731574829.8897989,1731574830.886551,0.9967517852783204,inference_service,n01582220_0.9544376730918884,InceptionResNetV2,n01582220,2987,n01582220_2987
1731574831.289064,1731574832.2862706,0.997206687927246,inference_service,n01582220_0.9443051218986511,InceptionResNetV2,n01582220,4127,n01582220_4127
1731574832.6849568,1731574833.6742418,0.9892849922180176,inference_service,n01582220_0.9357264637947083,InceptionResNetV2,n01582220,797,n01582220_797
1731574834.0782146,1731574835.0770807,0.998866081237793,inference_service,n01582220_0.5815582871437073,InceptionResNetV2,n01582220,337,n01582220_337
1731574835.505468,1731574836.5010614,0.9955933094024658,inference_service,n01582220_0.9380282163619995,InceptionResNetV2,n01582220,3659,n01582220_3659
1731574836.8829358,1731574837.8850722,1.002136468887329,inference_service,n01582220_0.9423221349716187,InceptionResNetV2,n01582220,4830,n01582220_4830
1731574838.2951014,1731574839.297102,1.0020005702972412,inference_service,n01582220_0.959908664226532,InceptionResNetV2,n01582220,5813,n01582220_5813
1731574839.709963,1731574840.7063198,0.99635648727417,inference_service,n01582220_0.9477235078811646,InceptionResNetV2,n01582220,6382,n01582220_6382
1731574841.106955,1731574842.1011856,0.9942305088043212,inference_service,n01582220_0.9244093298912048,InceptionResNetV2,n01582220,3492,n01582220_3492
1731574842.498298,1731574843.4882767,0.9899787902832032,inference_service,n01582220_0.939064085483551,InceptionResNetV2,n01582220,5268,n01582220_5268
1731574843.8882878,1731574844.8781197,0.9898319244384766,inference_service,n01582220_0.9057011008262634,InceptionResNetV2,n01582220,7231,ILSVRC2012_val_00007231_n01582220
1731574845.2844486,1731574846.2812328,0.996784210205078,inference_service,n01582220_0.9378100633621216,InceptionResNetV2,n01582220,2545,n01582220_2545
1731574846.709172,1731574847.7084794,0.99930739402771,inference_service,n01582220_0.9233289361000061,InceptionResNetV2,n01582220,1491,n01582220_1491
1731574848.0774555,1731574849.076828,0.9993724822998048,inference_service,n01582220_0.9406420588493347,InceptionResNetV2,n01582220,8961,n01582220_8961
1731574849.4914384,1731574850.4927845,1.0013461112976074,inference_service,n01582220_0.9222160577774048,InceptionResNetV2,n01582220,1556,n01582220_1556
1731574850.9090369,1731574851.9078934,0.9988565444946288,inference_service,n01582220_0.9292199015617371,InceptionResNetV2,n01582220,1794,n01582220_1794
1731574852.3007352,1731574853.296563,0.9958276748657228,inference_service,n01582220_0.9493936896324158,InceptionResNetV2,n01582220,7023,n01582220_7023
1731574853.7008178,1731574854.696504,0.9956862926483154,inference_service,n01582220_0.804745078086853,InceptionResNetV2,n01582220,484,n01582220_484
1731574855.1128285,1731574856.1018355,0.9890072345733644,inference_service,,InceptionResNetV2,n01582220,9186,n01582220_9186
1731574856.4916785,1731574857.4837563,0.9920778274536132,inference_service,n01582220_0.9468653798103333,InceptionResNetV2,n01582220,1548,n01582220_1548
1731574857.9087934,1731574858.9086802,0.9998867511749268,inference_service,n01582220_0.9578953981399536,InceptionResNetV2,n01582220,997,n01582220_997
