,label,accuracy,confidence,response_time,contribution
400,n01440764,1,0.9979777932167053,0.0009258051348356017,0.9979777932167053
401,n01440764,1,0.9998316764831543,0.0005110983346119476,0.9998316764831543
402,n01484850,1,0.9235892295837402,0.0016588549830032333,0.9235892295837402
403,n01440764,1,0.9983596205711365,6.67572021484e-05,0.9983596205711365
404,n01491361,0,0.0,0.0006736354691077493,0.0
405,n01491361,1,0.46395114064216614,0.0006160410506174088,0.46395114064216614
406,n01491361,1,0.9554218053817749,6.67572021484e-05,0.9554218053817749
407,n01440764,1,0.9753605723381042,6.67572021484e-05,0.9753605723381042
408,n01496331,0,0.0,0.00017846931457684694,0.7294881343841553
409,n01443537,1,0.9974510073661804,6.67572021484e-05,0.9974510073661804
410,n01491361,0,0.0,6.67572021484e-05,0.0
411,n01440764,1,0.7744890451431274,6.67572021484e-05,0.7744890451431274
412,n01491361,1,0.9860581755638123,0.002060966121048325,0.9860581755638123
413,n01496331,1,0.9995597004890442,6.67572021484e-05,0.9995597004890442
414,n01496331,0,0.0,0.00029914314957545037,0.0
415,n01484850,1,0.790123701095581,0.0010939013230388027,0.790123701095581
416,n01443537,1,0.995368480682373,6.67572021484e-05,0.995368480682373
417,n01496331,1,0.8013553023338318,0.0004205814486663075,0.8013553023338318
418,n01484850,1,0.8199923038482666,0.0010511120049694045,0.8199923038482666
419,n01440764,1,0.9993287324905396,0.001298606070188149,0.9993287324905396
420,n01491361,1,0.8692675828933716,0.0014613757088370823,0.8692675828933716
421,n01440764,1,0.999606192111969,0.0012106241071392673,0.999606192111969
422,n01440764,0,0.0,0.0004495258824815716,0.0
423,n01440764,0,0.0,6.67572021484e-05,0.0
424,n01440764,1,0.3588126599788666,0.0002710928497384831,0.3588126599788666
425,n01440764,1,0.995919942855835,6.67572021484e-05,0.995919942855835
426,n01484850,0,0.0,6.67572021484e-05,0.6058107614517212
427,n01491361,1,0.944378137588501,0.0013466323669611875,0.944378137588501
428,n01440764,1,0.9997667670249939,0.00013482034472291478,0.9997667670249939
429,n01443537,0,0.0,0.0009215184086335899,0.8760541081428528
430,n01491361,0,0.0,6.67572021484e-05,0.9297882318496704
431,n01484850,1,0.9821352958679199,6.67572021484e-05,0.9821352958679199
432,n01443537,1,0.9604344964027405,0.00032459174714723107,0.9604344964027405
433,n01440764,1,0.619982898235321,6.67572021484e-05,0.619982898235321
