,label,accuracy,confidence,response_time,contribution
200,n01491361,1,0.937317967414856,0.0850672691928172,0.937317967414856
201,n01496331,0,0.0,0.09271153946330414,0.0
202,n01440764,1,0.9620813131332397,0.10101214110263174,0.9620813131332397
203,n01440764,0,0.0,0.10593615777983412,0.0
204,n01440764,0,0.0,0.1017079874194429,0.0
205,n01496331,1,0.8513099551200867,0.09209187768726271,0.8513099551200867
206,n01440764,1,0.7440653443336487,0.09711788486020467,0.7440653443336487
207,n01443537,0,0.0,0.10209116029456362,0.0
208,n01496331,0,0.0,0.09894619865863671,0.0
209,n01440764,1,0.9211747646331787,0.10915497770868876,0.9211747646331787
210,n01484850,1,0.8022814393043518,0.09591809535795501,0.8022814393043518
211,n01496331,1,0.577366828918457,0.10806805537961527,0.577366828918457
212,n01443537,1,0.9596021771430969,0.07908713438600905,0.9596021771430969
213,n01443537,1,0.8518989682197571,0.11419310899191404,0.8518989682197571
214,n01491361,1,0.9281652569770813,0.09624791727771884,0.9281652569770813
215,n01484850,1,0.3261408805847168,0.08932785967078173,0.3261408805847168
216,n01440764,1,0.9574272632598877,0.10947090497696599,0.9574272632598877
217,n01496331,1,0.7782930135726929,0.09646578692775007,0.7782930135726929
218,n01443537,1,0.9357069134712219,0.09658328777560893,0.9357069134712219
219,n01440764,1,0.7921606302261353,0.09839661011558082,0.7921606302261353
220,n01443537,1,0.9685524106025696,0.07117059086899659,0.9685524106025696
221,n01496331,0,0.0,0.09519696932354278,0.0
222,n01443537,1,0.9507978558540344,0.09463146600082852,0.9507978558540344
223,n01443537,1,0.8715022802352905,0.09801016228622542,0.8715022802352905
224,n01440764,1,0.9916471242904663,0.0949916589928946,0.9916471242904663
225,n01496331,1,0.9855027198791504,0.10598950524908693,0.9855027198791504
226,n01484850,1,0.9183037877082825,0.10858567052312597,0.9183037877082825
227,n01491361,0,0.0,0.10935566528566651,0.0
228,n01491361,0,0.0,0.09035779997407939,0.8864787817001343
229,n01491361,1,0.9139748215675354,0.10602103692621867,0.9139748215675354
230,n01491361,1,0.9405450820922852,0.17044579029010395,0.9405450820922852
231,n01491361,0,0.0,0.0943166178752146,0.0
232,n01484850,1,0.9355953931808472,0.09890115089687233,0.9355953931808472
233,n01440764,0,0.0,0.09781537841994006,0.0
234,n01484850,1,0.9018843770027161,0.09177619059738996,0.9018843770027161
235,n01440764,1,0.9103877544403076,0.09185643794122267,0.9103877544403076
236,n01443537,1,0.9845011234283447,0.08478488010734454,0.9845011234283447
237,n01440764,0,0.0,0.09498957181209912,0.0
238,n01491361,1,0.831820547580719,0.08592020509174485,0.831820547580719
239,n01496331,1,0.6981149315834045,0.09834126273243375,0.6981149315834045
240,n01440764,1,0.9647706151008606,0.09987516014615305,0.9647706151008606
241,n01443537,1,0.9928105473518372,0.09858019473620332,0.9928105473518372
242,n01440764,1,0.7744312882423401,0.09397993092635772,0.7744312882423401
243,n01443537,1,0.9161393642425537,0.10503373911179655,0.9161393642425537
244,n01491361,0,0.0,0.09372927948445524,0.5610069632530212
245,n01491361,0,0.0,0.09093976333564632,0.0
246,n01484850,1,0.47162100672721863,0.09664575434489288,0.47162100672721863
247,n01440764,0,0.0,0.10797669923385517,0.0
248,n01496331,0,0.0,0.10419670526706494,0.0
249,n01496331,1,0.6046673655509949,0.06909546517576068,0.6046673655509949
250,n01496331,1,0.8185244202613831,0.10010388275007127,0.8185244202613831
251,n01484850,0,0.0,0.10387094066360655,0.3438561260700226
252,n01443537,1,0.9139577150344849,0.09597142471208596,0.9139577150344849
253,n01443537,1,0.9884777665138245,0.09299838582068698,0.9884777665138245
254,n01491361,0,0.0,0.0884449144129946,0.0
255,n01496331,1,0.8461650013923645,0.10096751722261475,0.8461650013923645
256,n01440764,0,0.0,0.12183076691227616,0.0
257,n01440764,1,0.5074275135993958,0.10259793055623057,0.5074275135993958
258,n01484850,1,0.4529602825641632,0.10492931049864136,0.4529602825641632
259,n01484850,0,0.0,0.10854313572197376,0.0
260,n01440764,0,0.0,0.08092540854500693,0.0
261,n01443537,1,0.9590340852737427,0.09834594387994508,0.9590340852737427
262,n01484850,1,0.9456512928009033,0.11956317026137507,0.9456512928009033
263,n01484850,1,0.40565288066864014,0.09400160940820163,0.40565288066864014
264,n01484850,1,0.6538484692573547,0.08528018181906914,0.6538484692573547
265,n01496331,0,0.0,0.10177723079846135,0.0
266,n01443537,1,0.9804661870002747,0.08922011346881119,0.9804661870002747
267,n01491361,1,0.9803871512413025,0.10267803452607818,0.9803871512413025
268,n01484850,0,0.0,0.09790974076699051,0.0
269,n01484850,1,0.7681822180747986,0.10206048038733917,0.7681822180747986
270,n01484850,1,0.5991492867469788,0.10574876647786208,0.5991492867469788
271,n01491361,0,0.0,0.1027139385774046,0.49052056670188904
272,n01440764,1,0.8666684031486511,0.08714682260394688,0.8666684031486511
273,n01496331,1,0.38589611649513245,0.08256181791599129,0.38589611649513245
274,n01440764,1,0.8830007910728455,0.10468372314549647,0.8830007910728455
275,n01484850,1,0.9235588312149048,0.11491145390992505,0.9235588312149048
276,n01443537,1,0.9786503314971924,0.1016444279967269,0.9786503314971924
277,n01491361,1,0.8380128741264343,0.09136174244227985,0.8380128741264343
278,n01443537,1,0.8889883756637573,0.10063865630452593,0.8889883756637573
279,n01484850,0,0.0,0.10841305164855176,0.0
280,n01496331,0,0.0,0.103251437335935,0.0
281,n01443537,1,0.9600334167480469,0.1011120038083885,0.9600334167480469
282,n01484850,1,0.9666308164596558,0.0854792183144766,0.9666308164596558
283,n01496331,1,0.9352959990501404,0.09927703809309239,0.9352959990501404
284,n01440764,1,0.563795804977417,0.0993995752450312,0.563795804977417
285,n01491361,0,0.0,0.1025218872886422,0.0
286,n01496331,0,0.0,0.10868970998108597,0.0
287,n01491361,1,0.9725449681282043,0.09588324696085841,0.9725449681282043
288,n01440764,1,0.765393853187561,0.10152830082867147,0.765393853187561
289,n01496331,0,0.0,0.09155819650519086,0.0
290,n01496331,1,0.8888086676597595,0.09570358317297895,0.8888086676597595
291,n01440764,1,0.6801010370254517,0.09177866891749789,0.6801010370254517
292,n01440764,1,0.7766932845115662,0.10813392713341205,0.7766932845115662
293,n01440764,1,0.5151676535606384,0.1012724033780292,0.5151676535606384
294,n01491361,1,0.7931485772132874,0.09593333015604841,0.7931485772132874
295,n01496331,0,0.0,0.0996419921332461,0.0
296,n01443537,1,0.8777294754981995,0.07459328264389764,0.8777294754981995
297,n01484850,1,0.36034953594207764,0.09292213632609808,0.36034953594207764
298,n01496331,1,0.7185562252998352,0.10517644877067946,0.7185562252998352
299,n01496331,0,0.0,0.10176261716850996,0.0
