,label,accuracy,confidence,response_time,contribution
14175,n01496331,1,0.8928431868553162,1.183320083410972,0.8928431868553162
14176,n01484850,1,0.8610253930091858,1.1646147353093457,0.8610253930091858
14177,n01484850,1,0.8671407699584961,1.1567298335437697,0.8671407699584961
14178,n01484850,1,0.5791851878166199,1.1685046404198685,0.5791851878166199
14179,n01496331,1,0.9307768940925598,1.1423794801919582,0.9307768940925598
14180,n01484850,1,0.7284072041511536,1.192511389104684,0.7284072041511536
14181,n01484850,1,0.9171431660652161,1.1751210943662806,0.9171431660652161
14182,n01496331,1,0.9391463994979858,1.1508328821552851,0.9391463994979858
14183,n01443537,1,0.8879088163375854,1.1626631479093157,0.8879088163375854
14184,n01440764,1,0.9152073860168457,1.0741116838478284,0.9152073860168457
14185,n01443537,1,0.8928453326225281,1.183778527445056,0.8928453326225281
14186,n01484850,1,0.9197154641151428,1.1443683483354479,0.9197154641151428
14187,n01496331,0,0.0,1.1738552922828376,0.4427240192890167
14188,n01491361,1,0.8650703430175781,1.1599780825772874,0.8650703430175781
14189,n01484850,1,0.8841292858123779,1.1604880214633897,0.8841292858123779
14190,n01491361,1,0.7432013750076294,1.1460249963459888,0.7432013750076294
14191,n01491361,1,0.8783890008926392,1.1317404192112517,0.8783890008926392
14192,n01440764,1,0.9085925817489624,1.1589927857971518,0.9085925817489624
14193,n01440764,1,0.9378043413162231,1.1459738813085856,0.9378043413162231
14194,n01440764,1,0.9246863722801208,1.1589298670020114,0.9246863722801208
14195,n01443537,1,0.9310512542724609,1.1370590245022243,0.9310512542724609
14196,n01496331,1,0.8962425589561462,1.1559876082898848,0.8962425589561462
14197,n01491361,1,0.847898542881012,1.157516982209888,0.847898542881012
14198,n01440764,1,0.9025772213935852,1.1606457675251725,0.9025772213935852
14199,n01484850,1,0.7196416258811951,1.1841699265272545,0.7196416258811951
