,label,accuracy,confidence,response_time,contribution
0,n01494475,0,0.0,0.3957242834765719,0.0
1,n01491361,1,0.9672269821166992,0.42881616613018253,0.9672269821166992
2,n01440764,1,0.9981709718704224,0.40309120814100413,0.9981709718704224
3,n01440764,1,0.9999129772186279,0.40233019633391015,0.9999129772186279
4,n01491361,1,0.6485852003097534,0.4366442465541912,0.6485852003097534
5,n01440764,1,0.9864575266838074,0.4031926884262172,0.9864575266838074
6,n01494475,1,0.9947998523712158,0.4378092486080952,0.9947998523712158
7,n01443537,1,0.999337375164032,0.414799379845684,0.999337375164032
8,n01494475,1,0.9950291514396667,0.40896333319062644,0.9950291514396667
9,n01494475,1,0.6835995316505432,0.4009747700433435,0.6835995316505432
10,n01484850,1,0.9352400898933411,0.4206120313039467,0.9352400898933411
11,n01494475,1,0.7765054702758789,0.40248176239553834,0.7765054702758789
12,n01443537,1,0.5052253007888794,0.42815158622073074,0.5052253007888794
13,n01443537,1,0.9925236105918884,0.4049631992768825,0.9925236105918884
14,n01491361,1,0.9746847748756409,0.4067481483034911,0.9746847748756409
15,n01494475,1,0.5093955993652344,0.4143250754455086,0.5093955993652344
16,n01491361,1,0.9746847748756409,0.4413696634339541,0.9746847748756409
17,n01494475,1,0.9994055032730103,0.39393980469782913,0.9994055032730103
18,n01443537,1,0.9488846659660339,0.4055795830086348,0.9488846659660339
19,n01491361,0,0.0,0.4024057608575398,0.3313816487789154
20,n01494475,1,0.49956533312797546,0.3989234143482525,0.49956533312797546
21,n01491361,1,0.43382224440574646,0.4350682519937714,0.43382224440574646
22,n01491361,0,0.0,0.38392600096150675,0.0
23,n01443537,0,0.0,0.4078563546725619,0.0
24,n01491361,1,0.33152279257774353,0.41146164509023453,0.33152279257774353
25,n01440764,1,0.999634861946106,0.40234102973007235,0.999634861946106
26,n01494475,1,0.9998342990875244,0.40314421713546295,0.9998342990875244
27,n01443537,1,0.9927369952201843,0.3996386931592159,0.9927369952201843
28,n01491361,0,0.0,0.42490851480649094,0.0
29,n01443537,1,0.9954732060432434,0.42448537593819763,0.9954732060432434
30,n01484850,1,0.9996187686920166,0.40040402104477857,0.9996187686920166
31,n01443537,1,0.782443642616272,0.4208314049570385,0.782443642616272
32,n01443537,0,0.0,0.4008527841893831,0.0
33,n01484850,0,0.0,0.3881479061226773,0.0
34,n01484850,1,0.8947991728782654,0.4185240499480798,0.8947991728782654
35,n01491361,0,0.0,0.411368468788337,0.0
36,n01494475,1,0.6744871139526367,0.4215117821848916,0.6744871139526367
37,n01494475,1,0.9598366022109985,0.3922723994384468,0.9598366022109985
38,n01443537,1,0.999066174030304,0.4151549739299297,0.999066174030304
39,n01494475,1,0.9953174591064453,0.4125093580361161,0.9953174591064453
40,n01484850,1,0.8751439452171326,0.4023968691853982,0.8751439452171326
41,n01443537,1,0.9369146227836609,0.43699534622505815,0.9369146227836609
42,n01494475,1,0.9276651740074158,0.4956970488744985,0.9276651740074158
43,n01443537,1,0.998275876045227,0.4107935800547313,0.998275876045227
44,n01494475,1,0.9999969005584717,0.4139574908910766,0.9999969005584717
45,n01484850,1,0.619016170501709,0.41728638875830404,0.619016170501709
46,n01484850,1,0.9433860778808594,0.41840302104939786,0.9433860778808594
47,n01484850,1,0.9103659391403198,0.40706860251969046,0.9103659391403198
48,n01440764,1,0.9999651908874512,0.4004451203290669,0.9999651908874512
49,n01484850,1,0.8759822845458984,0.42210301641065934,0.8759822845458984
50,n01443537,0,0.0,0.3869784385621906,0.0
51,n01443537,0,0.0,0.4176104620262905,0.0
52,n01494475,1,0.4290456473827362,0.41223623768932666,0.4290456473827362
53,n01440764,1,0.9993501305580139,0.4142124935848195,0.9993501305580139
54,n01484850,1,0.6934676766395569,0.4349143427768373,0.6934676766395569
55,n01484850,1,0.998468816280365,0.3885252837819415,0.998468816280365
56,n01491361,0,0.0,0.4083302224973313,0.0
57,n01494475,0,0.0,0.4011392103151793,0.0
58,n01491361,0,0.0,0.4170992020092129,0.8881639242172241
59,n01494475,1,0.9369406700134277,0.4328181651159664,0.9369406700134277
60,n01443537,1,0.9999550580978394,0.40823992187670144,0.9999550580978394
61,n01494475,0,0.0,0.43478125059818806,0.4827806353569031
62,n01443537,1,0.9999395608901978,0.45703729518240943,0.9999395608901978
63,n01440764,1,0.9994587302207947,0.41124840175737026,0.9994587302207947
64,n01494475,1,0.9967808723449707,0.40075826249143515,0.9967808723449707
65,n01491361,1,0.8373374938964844,0.41539787838181624,0.8373374938964844
66,n01443537,1,0.998842716217041,0.41386878328473,0.998842716217041
67,n01484850,1,0.9722043871879578,0.4121963374509452,0.9722043871879578
68,n01494475,1,0.9929614663124084,0.42570752074986734,0.9929614663124084
69,n01494475,1,0.9975912570953369,0.39286356162938624,0.9975912570953369
70,n01494475,1,0.6835995316505432,0.4086279722592449,0.6835995316505432
71,n01443537,0,0.0,0.41326716488730386,0.0
72,n01494475,1,0.6838719844818115,0.4408788061102003,0.6838719844818115
73,n01443537,1,0.971712589263916,0.4339353839095567,0.971712589263916
74,n01443537,1,0.7261720299720764,0.40603496439215336,0.7261720299720764
75,n01484850,1,0.9995965361595154,0.39206878106292664,0.9995965361595154
76,n01491361,0,0.0,0.40554220327522694,0.8601275682449341
77,n01494475,1,0.9829871654510498,0.4463517644003545,0.9829871654510498
78,n01440764,1,0.3757792115211487,0.41646198239901117,0.3757792115211487
79,n01443537,1,0.9999990463256836,0.4277895915339181,0.9999990463256836
80,n01491361,0,0.0,0.4050648162880758,0.0
81,n01443537,1,0.9999997615814209,0.4207102568749873,0.9999997615814209
82,n01494475,1,0.8292759656906128,0.4233823870203961,0.8292759656906128
83,n01494475,1,0.9968359470367432,0.4267674092393936,0.9968359470367432
84,n01491361,0,0.0,0.40923049508739007,0.0
85,n01440764,1,0.9965967535972595,0.41464499867516086,0.9965967535972595
86,n01484850,1,0.7966978549957275,0.4516258632919009,0.7966978549957275
87,n01440764,1,0.6758074760437012,0.4120555217169198,0.6758074760437012
88,n01440764,1,0.9981768131256104,0.41382095310627337,0.9981768131256104
89,n01491361,1,0.9840813875198364,0.4112894761346428,0.9840813875198364
90,n01443537,1,0.9421993494033813,0.4077046695707211,0.9421993494033813
91,n01491361,1,0.31279489398002625,0.4017589508718858,0.6054112911224365
92,n01443537,1,0.9816100597381592,0.3950140279490683,0.9816100597381592
93,n01484850,1,0.9980652928352356,0.41909459466590654,0.9980652928352356
94,n01440764,0,0.0,0.404743355463825,0.0
95,n01494475,1,0.8870954513549805,0.42142450785434177,0.8870954513549805
96,n01491361,1,0.9054391980171204,0.40177539762535447,0.9054391980171204
97,n01494475,1,0.9976370334625244,0.42289773118107016,0.9976370334625244
98,n01440764,0,0.0,0.3908592134524333,0.0
99,n01443537,1,0.9995831847190857,0.3973474303217354,0.9995831847190857
